TS,VAL
2026-03-16 04:50:00,55.17659702466642
2026-03-16 04:51:00,56.35955009775773
2026-03-16 04:52:00,56.39483906762651
2026-03-16 04:53:00,56.340510907134735
2026-03-16 04:54:00,54.58371912454061
2026-03-16 04:55:00,56.649386452504814
2026-03-16 04:56:00,52.786320130897536
2026-03-16 04:57:00,50.89241434154714
2026-03-16 04:58:00,52.259206700121624
2026-03-16 04:59:00,56.41101009551761
2026-03-16 05:00:00,50.207701861201755
2026-03-16 05:01:00,53.95537404175923
2026-03-16 05:02:00,54.37642783054301
2026-03-16 05:03:00,55.88440502880643
2026-03-16 05:04:00,54.80610463664227
2026-03-16 05:05:00,54.094294250075414
2026-03-16 05:06:00,52.15823651175367
2026-03-16 05:07:00,54.46666838020089
2026-03-16 05:08:00,56.854966881583096
2026-03-16 05:09:00,52.810061107999665
2026-03-16 05:10:00,54.485321577857235
2026-03-16 05:11:00,53.89801211898762
2026-03-16 05:12:00,50.10192069150114
2026-03-16 05:13:00,54.94344182297238
2026-03-16 05:14:00,57.11249724074995
2026-03-16 05:15:00,53.01467352688946
2026-03-16 05:16:00,55.35273170073054
2026-03-16 05:17:00,54.117512239092136
2026-03-16 05:18:00,54.82966613922133
2026-03-16 05:19:00,54.80932522009202
2026-03-16 05:20:00,53.93750172955441
2026-03-16 05:21:00,50.68393363022655
2026-03-16 05:22:00,50.357036652939314
2026-03-16 05:23:00,48.76654277454763
2026-03-16 05:24:00,52.09157858752911
2026-03-16 05:25:00,49.95982870534032
2026-03-16 05:26:00,53.20211835818563
2026-03-16 05:27:00,55.36183503648004
2026-03-16 05:28:00,51.60959934704495
2026-03-16 05:29:00,56.56498806096199
2026-03-16 05:30:00,51.498279284115355
2026-03-16 05:31:00,53.211710073764586
2026-03-16 05:32:00,51.205047958413594
2026-03-16 05:33:00,53.63063848134999
2026-03-16 05:34:00,49.47512219345145
2026-03-16 05:35:00,54.1043170048809
2026-03-16 05:36:00,49.322831551657096
2026-03-16 05:37:00,48.392951480022006
2026-03-16 05:38:00,49.68531275513959
2026-03-16 05:39:00,52.295214143838
2026-03-16 05:40:00,46.387005182475015
2026-03-16 05:41:00,51.78388848676109
2026-03-16 05:42:00,54.23800534293832
2026-03-16 05:43:00,50.12417006085378
2026-03-16 05:44:00,52.796578825009924
2026-03-16 05:45:00,51.26968185195129
2026-03-16 05:46:00,53.516144900784866
2026-03-16 05:47:00,53.914576566772496
2026-03-16 05:48:00,47.64172063016284
2026-03-16 05:49:00,51.40085022129243
2026-03-16 05:50:00,50.633294605708066
2026-03-16 05:51:00,52.21993891036032
2026-03-16 05:52:00,49.47491528049206
2026-03-16 05:53:00,53.61728481649025
2026-03-16 05:54:00,55.85587521687188
2026-03-16 05:55:00,49.55681267903671
2026-03-16 05:56:00,49.574958619338936
2026-03-16 05:57:00,51.72587124402852
2026-03-16 05:58:00,50.76944515668466
2026-03-16 05:59:00,50.0223887604191
2026-03-16 06:00:00,50.97836613430228
2026-03-16 06:01:00,50.67128760079794
2026-03-16 06:02:00,53.072482576049794
2026-03-16 06:03:00,48.9007020019985
2026-03-16 06:04:00,46.40913972850463
2026-03-16 06:05:00,49.45120622353595
2026-03-16 06:06:00,50.25582319949367
2026-03-16 06:07:00,50.10735075818211
2026-03-16 06:08:00,48.84227045745749
2026-03-16 06:09:00,49.66083740616219
2026-03-16 06:10:00,48.36242862188408
2026-03-16 06:11:00,51.635398608552286
2026-03-16 06:12:00,48.899024622093
2026-03-16 06:13:00,50.90920416304133
2026-03-16 06:14:00,53.64806581120558
2026-03-16 06:15:00,45.25341405082755
2026-03-16 06:16:00,48.035470860381395
2026-03-16 06:17:00,49.41894615123407
2026-03-16 06:18:00,49.636965442928705
2026-03-16 06:19:00,50.37540305298385
2026-03-16 06:20:00,48.83387624989665
2026-03-16 06:21:00,48.689287437077226
2026-03-16 06:22:00,49.81826627955224
2026-03-16 06:23:00,48.45903030786163
2026-03-16 06:24:00,47.99888213574283
2026-03-16 06:25:00,49.04651883292
2026-03-16 06:26:00,47.91467042396757
2026-03-16 06:27:00,45.657046503983565
2026-03-16 06:28:00,48.31667698687819
2026-03-16 06:29:00,48.36715801018832
2026-03-16 06:30:00,48.147104268078564
2026-03-16 06:31:00,48.452261450638005
2026-03-16 06:32:00,44.646662601858964
2026-03-16 06:33:00,47.56692802488734
2026-03-16 06:34:00,47.60048964005953
2026-03-16 06:35:00,47.8591068291347
2026-03-16 06:36:00,47.61743223861325
2026-03-16 06:37:00,50.01811185361299
2026-03-16 06:38:00,49.10648356609046
2026-03-16 06:39:00,44.022596468271246
2026-03-16 06:40:00,44.88827909402675
2026-03-16 06:41:00,49.1145529139906
2026-03-16 06:42:00,46.11081010558003
2026-03-16 06:43:00,48.199373899716704
2026-03-16 06:44:00,47.36425973609496
2026-03-16 06:45:00,45.56968375033981
2026-03-16 06:46:00,47.05245059859116
2026-03-16 06:47:00,46.83377531008447
2026-03-16 06:48:00,44.64440769220123
2026-03-16 06:49:00,46.817128643593925
2026-03-16 06:50:00,48.14861730594611
2026-03-16 06:51:00,44.51585387007254
2026-03-16 06:52:00,46.02025367493287
2026-03-16 06:53:00,44.02905033808759
2026-03-16 06:54:00,44.13499996379073
2026-03-16 06:55:00,46.6071133578165
2026-03-16 06:56:00,45.659420445498895
2026-03-16 06:57:00,50.33668483585351
2026-03-16 06:58:00,41.01438453035598
2026-03-16 06:59:00,44.38566133494086
2026-03-16 07:00:00,47.02153856436211
2026-03-16 07:01:00,47.59030090184572
2026-03-16 07:02:00,49.2848018016994
2026-03-16 07:03:00,44.3263176417756
2026-03-16 07:04:00,46.41217144102791
2026-03-16 07:05:00,41.4359275200909
2026-03-16 07:06:00,49.16757696920064
2026-03-16 07:07:00,44.900096037031304
2026-03-16 07:08:00,43.95994133092231
2026-03-16 07:09:00,41.49788172994612
2026-03-16 07:10:00,41.97231142443557
2026-03-16 07:11:00,45.11124347104913
2026-03-16 07:12:00,43.84643206748379
2026-03-16 07:13:00,39.24003083753838
2026-03-16 07:14:00,40.88596117630758
2026-03-16 07:15:00,41.76818879987574
2026-03-16 07:16:00,42.68320704913339
2026-03-16 07:17:00,44.39905195110528
2026-03-16 07:18:00,39.18285511508985
2026-03-16 07:19:00,45.52100872059829
2026-03-16 07:20:00,40.97062784167698
2026-03-16 07:21:00,43.39981167150572
2026-03-16 07:22:00,47.16674234803275
2026-03-16 07:23:00,41.975048361406444
2026-03-16 07:24:00,43.489786668193986
2026-03-16 07:25:00,42.12457840103278
2026-03-16 07:26:00,46.75833383744611
2026-03-16 07:27:00,41.94450850451349
2026-03-16 07:28:00,42.032677493414326
2026-03-16 07:29:00,41.690033634465365
2026-03-16 07:30:00,41.709487041514045
2026-03-16 07:31:00,41.311743569500436
2026-03-16 07:32:00,46.57631756810382
2026-03-16 07:33:00,43.023350139127345
2026-03-16 07:34:00,42.715851152443854
2026-03-16 07:35:00,42.56227802198066
2026-03-16 07:36:00,39.79102093122905
2026-03-16 07:37:00,43.1626879504092
2026-03-16 07:38:00,41.340534073275734
2026-03-16 07:39:00,44.971626187961334
2026-03-16 07:40:00,39.37120381680289
2026-03-16 07:41:00,39.311805401757226
2026-03-16 07:42:00,40.43029478969219
2026-03-16 07:43:00,40.27162955817639
2026-03-16 07:44:00,46.12485211674375
2026-03-16 07:45:00,41.24126327751514
2026-03-16 07:46:00,38.92799956145697
2026-03-16 07:47:00,41.843442620422536
2026-03-16 07:48:00,44.236869550694756
2026-03-16 07:49:00,42.49143002194501
2026-03-16 07:50:00,39.48909457810878
2026-03-16 07:51:00,44.25970306030642
2026-03-16 07:52:00,41.621166161237305
2026-03-16 07:53:00,43.970677591472956
2026-03-16 07:54:00,39.99510022787229
2026-03-16 07:55:00,46.706440768303096
2026-03-16 07:56:00,38.97154747071539
2026-03-16 07:57:00,42.98223678215912
2026-03-16 07:58:00,43.411113773540336
2026-03-16 07:59:00,39.8866667955552
2026-03-16 08:00:00,42.63629098097042
2026-03-16 08:01:00,39.107083118694554
2026-03-16 08:02:00,41.748237976057084
2026-03-16 08:03:00,41.607725030802
2026-03-16 08:04:00,39.636958008116
2026-03-16 08:05:00,39.05801990171958
2026-03-16 08:06:00,40.23555131772856
2026-03-16 08:07:00,39.66128657448441
2026-03-16 08:08:00,43.32027984187421
2026-03-16 08:09:00,42.56697877482133
2026-03-16 08:10:00,41.593643967951046
2026-03-16 08:11:00,40.453434216658955
2026-03-16 08:12:00,39.913031598085624
2026-03-16 08:13:00,37.62849198954019
2026-03-16 08:14:00,39.41937761483978
2026-03-16 08:15:00,40.94129449253359
2026-03-16 08:16:00,41.6725699825293
2026-03-16 08:17:00,41.818695110704766
2026-03-16 08:18:00,42.521727423573005
2026-03-16 08:19:00,42.146183476174684
2026-03-16 08:20:00,44.684727460301204
2026-03-16 08:21:00,40.863874084187245
2026-03-16 08:22:00,41.97678400856211
2026-03-16 08:23:00,39.560261405263006
2026-03-16 08:24:00,37.511520579926376
2026-03-16 08:25:00,40.79090343926286
2026-03-16 08:26:00,37.63689357999009
2026-03-16 08:27:00,39.64707370110154
2026-03-16 08:28:00,41.15768853070743
2026-03-16 08:29:00,38.493111895169015
2026-03-16 08:30:00,40.48403415182895
2026-03-16 08:31:00,39.79241387856168
2026-03-16 08:32:00,38.99822394565448
2026-03-16 08:33:00,39.93301891303509
2026-03-16 08:34:00,39.35264402758681
2026-03-16 08:35:00,41.40466381562183
2026-03-16 08:36:00,40.4655196541015
2026-03-16 08:37:00,38.906273504054894
2026-03-16 08:38:00,40.322342930047
2026-03-16 08:39:00,41.58596110166625
2026-03-16 08:40:00,38.9048065165669
2026-03-16 08:41:00,39.029275759792014
2026-03-16 08:42:00,41.604956767685394
2026-03-16 08:43:00,40.943466156604615
2026-03-16 08:44:00,37.92518018982835
2026-03-16 08:45:00,35.28811788365251
2026-03-16 08:46:00,42.09328208374381
2026-03-16 08:47:00,36.55993142768658
2026-03-16 08:48:00,35.28212502674048
2026-03-16 08:49:00,41.16693882734259
2026-03-16 08:50:00,43.80394349165196
2026-03-16 08:51:00,41.22045479689589
2026-03-16 08:52:00,41.250345929058824
2026-03-16 08:53:00,41.62554343790076
2026-03-16 08:54:00,40.23951235133696
2026-03-16 08:55:00,40.68741293909038
2026-03-16 08:56:00,43.23839605872533
2026-03-16 08:57:00,42.01418630194351
2026-03-16 08:58:00,37.660350035013344
2026-03-16 08:59:00,42.2069564215134
2026-03-16 09:00:00,41.93449202729526
2026-03-16 09:01:00,38.26015754851589
2026-03-16 09:02:00,42.65034908379117
2026-03-16 09:03:00,36.443764798397204
2026-03-16 09:04:00,42.045217026117804
2026-03-16 09:05:00,42.18064969619061
2026-03-16 09:06:00,42.240831644908525
2026-03-16 09:07:00,41.48085552667204
2026-03-16 09:08:00,41.758030621566796
2026-03-16 09:09:00,40.82022839801982
2026-03-16 09:10:00,39.905454402430266
2026-03-16 09:11:00,38.884638252688895
2026-03-16 09:12:00,39.01408385676685
2026-03-16 09:13:00,42.09281027892089
2026-03-16 09:14:00,42.311552641666175
2026-03-16 09:15:00,40.396199790891515
2026-03-16 09:16:00,39.1026315058578
2026-03-16 09:17:00,35.90888755538903
2026-03-16 09:18:00,38.99966463316071
2026-03-16 09:19:00,45.30650597983476
2026-03-16 09:20:00,38.33539337611515
2026-03-16 09:21:00,39.99862552195035
2026-03-16 09:22:00,39.058350240093624
2026-03-16 09:23:00,42.72633980822281
2026-03-16 09:24:00,39.595258090636875
2026-03-16 09:25:00,40.413637980825364
2026-03-16 09:26:00,43.83191913633493
2026-03-16 09:27:00,38.45382294488102
2026-03-16 09:28:00,40.682951420451964
2026-03-16 09:29:00,40.932525022783814
2026-03-16 09:30:00,38.90304234758964
2026-03-16 09:31:00,40.101098459700694
2026-03-16 09:32:00,42.267947122114585
2026-03-16 09:33:00,37.26708276592681
2026-03-16 09:34:00,39.68634647894907
2026-03-16 09:35:00,38.609555962567335
2026-03-16 09:36:00,39.752920677462384
2026-03-16 09:37:00,40.93333212751159
2026-03-16 09:38:00,39.657121739734514
2026-03-16 09:39:00,37.45965047448888
2026-03-16 09:40:00,41.45029674106629
2026-03-16 09:41:00,45.02551485317712
2026-03-16 09:42:00,41.73209869419208
2026-03-16 09:43:00,42.64373412141857
2026-03-16 09:44:00,39.4072647531287
2026-03-16 09:45:00,41.82931763212709
2026-03-16 09:46:00,42.08626471382066
2026-03-16 09:47:00,40.47328971621331
2026-03-16 09:48:00,40.052708893362215
2026-03-16 09:49:00,41.38522242080974
2026-03-16 09:50:00,44.2475189966397
2026-03-16 09:51:00,39.82387095235435
2026-03-16 09:52:00,42.50536057865798
2026-03-16 09:53:00,38.811053708771674
2026-03-16 09:54:00,39.54903230626306
2026-03-16 09:55:00,41.170713944762525
2026-03-16 09:56:00,40.33803015423286
2026-03-16 09:57:00,39.494322396119024
2026-03-16 09:58:00,40.04320944161054
2026-03-16 09:59:00,38.72438759588449
2026-03-16 10:00:00,40.576238265006
2026-03-16 10:01:00,37.32460692789332
2026-03-16 10:02:00,41.36127121245707
2026-03-16 10:03:00,39.280783926081554
2026-03-16 10:04:00,41.33964120175838
2026-03-16 10:05:00,38.182893713145845
2026-03-16 10:06:00,37.31454710030698
2026-03-16 10:07:00,38.442310703173405
2026-03-16 10:08:00,42.90028592389346
2026-03-16 10:09:00,41.842816606640866
2026-03-16 10:10:00,43.50232017449171
2026-03-16 10:11:00,41.99942557726352
2026-03-16 10:12:00,42.979029735977264
2026-03-16 10:13:00,46.16512349319029
2026-03-16 10:14:00,43.29329599679843
2026-03-16 10:15:00,40.640919581349046
2026-03-16 10:16:00,42.21168950679392
2026-03-16 10:17:00,41.381693649014146
2026-03-16 10:18:00,39.14530916298997
2026-03-16 10:19:00,46.47855581018129
2026-03-16 10:20:00,43.38645060195872
2026-03-16 10:21:00,40.74351680674305
2026-03-16 10:22:00,41.53254136410043
2026-03-16 10:23:00,42.66007435676711
2026-03-16 10:24:00,41.278291400744784
2026-03-16 10:25:00,45.93979466597518
2026-03-16 10:26:00,39.72702121077651
2026-03-16 10:27:00,40.786953329305064
2026-03-16 10:28:00,43.431038500781206
2026-03-16 10:29:00,42.63700231871334
2026-03-16 10:30:00,39.70199733172868
2026-03-16 10:31:00,41.60651554062163
2026-03-16 10:32:00,45.935132790375306
2026-03-16 10:33:00,41.436507176487325
2026-03-16 10:34:00,44.22766509155327
2026-03-16 10:35:00,44.35665123254804
2026-03-16 10:36:00,46.371338982432704
2026-03-16 10:37:00,43.6623564814484
2026-03-16 10:38:00,44.29213139263357
2026-03-16 10:39:00,47.54285719587682
2026-03-16 10:40:00,43.152898383481
2026-03-16 10:41:00,45.23365738292845
2026-03-16 10:42:00,43.37348393700934
2026-03-16 10:43:00,40.92613975639456
2026-03-16 10:44:00,44.650252862780015
2026-03-16 10:45:00,41.72487441068024
2026-03-16 10:46:00,43.5101911726967
2026-03-16 10:47:00,41.00453162938687
2026-03-16 10:48:00,42.54679801626414
2026-03-16 10:49:00,43.68501379137168
2026-03-16 10:50:00,41.394287397256576
2026-03-16 10:51:00,46.974501345133916
2026-03-16 10:52:00,43.95544546346923
2026-03-16 10:53:00,42.846537542124075
2026-03-16 10:54:00,42.88430712386638
2026-03-16 10:55:00,43.660499144481335
2026-03-16 10:56:00,38.669054220740804
2026-03-16 10:57:00,44.101230329323506
2026-03-16 10:58:00,44.64849215368601
2026-03-16 10:59:00,42.3168249491491
2026-03-16 11:00:00,48.79726622512641
2026-03-16 11:01:00,46.124445704518216
2026-03-16 11:02:00,47.24992776402718
2026-03-16 11:03:00,42.54804762048007
2026-03-16 11:04:00,45.23818899010888
2026-03-16 11:05:00,44.63608049621897
